,lat,lon,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
237,60.14772361753887,11.14686480491174,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_day,fair_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,lightrain,cloudy,partlycloudy_night,cloudy,rain,rain,rain,cloudy,cloudy
238,60.14772361753887,11.218622042168418,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_day,fair_day,fair_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,lightrain,cloudy,partlycloudy_night,cloudy,rain,rain,rain,cloudy,cloudy
239,60.14772361753887,11.290379279425098,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_day,fair_day,fair_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,lightrain,cloudy,partlycloudy_night,cloudy,rain,rain,rain,cloudy,cloudy
240,60.18369648177562,10.214020720574904,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,fair_day,fair_day,fair_day,fair_day,fair_night,fair_night,fair_night,fair_night,fair_night,clearsky_night,cloudy,cloudy,cloudy,cloudy,rain,cloudy,partlycloudy_night,fair_night,partlycloudy_day,fair_day,clearsky_night,clearsky_night,fair_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,cloudy,rain,cloudy,cloudy,rain,lightrain,lightrain,cloudy,cloudy
241,60.18369648177562,10.285777957831584,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,fair_day,fair_day,fair_day,fair_night,fair_night,fair_night,fair_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,cloudy,rain,cloudy,partlycloudy_night,fair_night,partlycloudy_day,fair_day,clearsky_night,clearsky_night,fair_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,cloudy,rain,cloudy,cloudy,rain,lightrain,lightrain,cloudy,cloudy
242,60.18369648177562,10.357535195088264,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,lightrain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,fair_day,fair_day,fair_day,fair_night,fair_night,fair_night,fair_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,cloudy,rain,cloudy,partlycloudy_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,fair_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,partlycloudy_night,cloudy,rain,lightrain,rain,cloudy,cloudy
243,60.18369648177562,10.429292432344942,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,lightrain,rain,lightrain,lightrain,lightrain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,fair_day,fair_day,fair_night,fair_night,fair_night,fair_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,cloudy,rain,cloudy,partlycloudy_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,fair_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,partlycloudy_night,cloudy,rain,lightrain,rain,cloudy,cloudy
244,60.18369648177562,10.501049669601622,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,lightrain,rain,lightrain,lightrain,lightrain,lightrainshowers_night,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,fair_day,fair_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,fair_night,partlycloudy_day,clearsky_day,clearsky_night,clearsky_night,fair_day,partlycloudy_day,partlycloudy_night,cloudy,rain,cloudy,rain,cloudy,cloudy,rain,rain,rain,cloudy,cloudy
245,60.18369648177562,10.572806906858302,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,lightrain,rain,lightrain,lightrain,lightrain,lightrainshowers_night,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,fair_night,partlycloudy_day,clearsky_day,clearsky_night,clearsky_night,fair_day,partlycloudy_day,partlycloudy_night,cloudy,rain,cloudy,rain,cloudy,cloudy,rain,rain,rain,cloudy,cloudy
246,60.18369648177562,10.644564144114982,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,lightrain,lightrain,rain,lightrain,lightrain,lightrain,lightrainshowers_night,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,fair_night,partlycloudy_day,clearsky_day,clearsky_night,clearsky_night,fair_day,partlycloudy_day,partlycloudy_night,cloudy,rain,cloudy,rain,cloudy,cloudy,rain,rain,rain,cloudy,cloudy
247,60.18369648177562,10.716321381371662,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,lightrain,lightrain,rain,lightrain,lightrain,lightrain,lightrainshowers_night,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,rain,cloudy,rain,cloudy,cloudy,rain,lightrain,rain,cloudy,cloudy
248,60.18369648177562,10.78807861862834,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,lightrain,lightrain,rain,lightrain,lightrain,lightrain,lightrainshowers_night,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,rain,cloudy,rain,cloudy,cloudy,rain,lightrain,rain,cloudy,cloudy
249,60.18369648177562,10.85983585588502,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,lightrain,lightrain,rain,rain,lightrain,lightrain,lightrain,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_night,partlycloudy_day,partlycloudy_day,partlycloudy_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,rain,cloudy,rain,cloudy,cloudy,rain,lightrain,rain,cloudy,cloudy
250,60.18369648177562,10.9315930931417,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,lightrain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_night,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,fair_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,rain,rain,cloudy,cloudy,rain,rain,rain,cloudy,cloudy
251,60.18369648177562,11.00335033039838,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,lightrain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_night,partlycloudy_day,partlycloudy_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,fair_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,rain,rain,cloudy,cloudy,rain,rain,rain,cloudy,cloudy
252,60.18369648177562,11.07510756765506,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_day,fair_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,fair_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,rain,rain,cloudy,cloudy,rain,rain,rain,cloudy,cloudy
253,60.18369648177562,11.14686480491174,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_day,fair_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,lightrain,cloudy,partlycloudy_night,cloudy,rain,rain,rain,cloudy,cloudy
254,60.18369648177562,11.218622042168418,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_day,fair_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,lightrain,cloudy,partlycloudy_night,cloudy,rain,rain,rain,cloudy,cloudy
255,60.18369648177562,11.290379279425098,fair_night,partlycloudy_night,partlycloudy_night,partlycloudy_night,cloudy,lightrain,lightrain,lightrain,cloudy,cloudy,cloudy,cloudy,cloudy,lightrain,rain,rain,rain,rain,rain,partlycloudy_night,partlycloudy_night,partlycloudy_night,fair_night,fair_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,fair_night,fair_night,fair_day,fair_day,fair_day,fair_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_day,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,clearsky_night,cloudy,cloudy,cloudy,rain,rain,cloudy,fair_night,partlycloudy_night,partlycloudy_day,partlycloudy_day,clearsky_night,clearsky_night,clearsky_day,partlycloudy_day,partlycloudy_night,cloudy,cloudy,lightrain,cloudy,partlycloudy_night,cloudy,rain,rain,rain,cloudy,cloudy
